Roll (x), Pitch (Y), Yaw (Z), Time (s)
-5.50,-0.89,82.58,1442.88
-5.50,-0.88,83.27,1442.99
-5.53,-0.96,81.64,1443.10
-5.54,-0.90,82.44,1443.22
-5.53,-0.85,81.67,1443.33
-5.57,-0.88,82.30,1443.45
-5.58,-0.82,81.78,1443.67
-5.52,-0.86,81.91,1443.79
-5.55,-0.93,81.93,1443.90
-5.51,-0.86,80.28,1444.01
-5.51,-0.84,80.95,1444.13
-5.53,-0.87,83.05,1444.24
-5.53,-0.87,82.87,1444.35
-5.55,-0.82,82.91,1444.47
-5.54,-0.85,81.60,1444.58
-5.50,-0.91,80.85,1444.70
-5.59,-0.89,80.31,1444.91
-5.56,-0.93,80.98,1445.02
-5.53,-0.84,81.39,1445.13
-5.53,-0.88,83.69,1445.25
-5.52,-0.87,84.06,1445.36
-5.55,-0.87,82.87,1445.48
-5.48,-0.89,84.19,1445.59
-5.49,-0.88,81.17,1445.70
-5.52,-0.86,82.38,1445.82
-5.53,-0.82,80.11,1445.93
-5.52,-0.89,80.97,1446.16
-5.54,-0.87,78.78,1446.27
-5.50,-0.82,79.07,1446.38
-5.58,-0.85,80.18,1446.50
-5.51,-0.95,80.76,1446.61
-5.58,-0.91,81.92,1446.73
-5.56,-0.84,81.74,1446.84
-5.52,-0.87,85.74,1446.95
-5.54,-0.84,84.84,1447.07
-5.56,-0.86,82.24,1447.18
-5.52,-0.85,83.21,1447.39
-5.56,-0.85,83.66,1447.51
-5.51,-0.87,81.64,1447.62
-5.52,-0.83,79.91,1447.73
-5.50,-0.86,80.51,1447.85
-5.49,-0.89,80.00,1447.96
-5.53,-0.84,81.65,1448.07
-5.57,-0.90,81.50,1448.19
-5.53,-0.87,82.24,1448.30
-5.49,-0.90,83.91,1448.42
-5.59,-0.89,81.21,1448.64
-5.53,-0.88,79.86,1448.76
-5.56,-0.86,80.90,1448.87
-5.45,-0.90,81.21,1448.98
-5.58,-0.86,80.07,1449.10
-5.55,-0.91,79.75,1449.21
-5.49,-0.87,78.61,1449.32
-5.58,-0.82,80.92,1449.44
-5.55,-0.92,80.46,1449.55
-5.55,-0.93,78.15,1449.67
-5.56,-0.84,77.03,1449.88
-5.53,-0.85,84.06,1449.99
-5.57,-0.88,83.83,1450.10
-5.61,-0.90,84.84,1450.22
-5.55,-0.79,86.62,1450.33
-5.58,-0.88,83.48,1450.45
-5.63,-0.87,83.24,1450.56
-5.56,-0.91,86.93,1450.67
-5.55,-0.88,85.43,1450.79
-5.59,-0.90,84.75,1450.90
-5.56,-0.84,84.17,1451.17
-5.53,-0.81,84.01,1451.28
-5.57,-0.86,81.60,1451.40
-5.53,-0.89,81.35,1451.51
-5.55,-0.90,81.43,1451.63
-5.53,-0.87,82.30,1451.74
-5.57,-0.85,82.88,1451.85
-5.52,-0.86,81.42,1451.97
-5.52,-0.88,79.56,1452.08
-5.50,-0.83,79.46,1452.20
-5.54,-0.91,79.76,1452.41
-5.53,-0.84,79.90,1452.52
-5.53,-0.84,81.84,1452.63
-5.58,-0.86,82.95,1452.75
-5.52,-0.91,81.23,1452.86
-5.55,-0.84,83.57,1452.97
-5.57,-0.87,84.21,1453.09
-5.53,-0.83,84.05,1453.20
-5.51,-0.93,84.02,1453.32
-5.54,-0.86,80.63,1453.43
-5.54,-0.86,83.22,1453.66
-5.49,-0.91,84.36,1453.78
-5.56,-0.84,84.40,1453.89
-5.56,-0.82,82.43,1454.00
-5.53,-0.86,80.76,1454.12
-5.53,-0.86,79.98,1454.23
-5.52,-0.90,79.70,1454.35
-5.52,-0.89,81.40,1454.46
-5.54,-0.86,80.21,1454.57
-5.56,-0.84,78.88,1454.69
-5.52,-0.89,81.84,1454.90
-5.52,-0.86,81.71,1455.01
-5.64,-0.88,79.04,1455.12
-5.54,-0.86,79.06,1455.24
-5.57,-0.89,79.80,1455.35
-5.53,-0.84,76.15,1455.47
-5.52,-0.86,79.29,1455.58
-5.58,-0.87,81.48,1455.69
-5.51,-0.86,82.95,1455.81
-5.54,-0.89,82.36,1455.92
-5.53,-0.86,85.37,1456.15
-5.51,-0.87,84.58,1456.26
-5.53,-0.89,83.46,1456.37
-5.55,-0.84,82.12,1456.49
-5.54,-0.91,82.70,1456.60
-5.54,-0.83,81.25,1456.72
-5.47,-0.90,85.18,1456.83
-5.56,-0.91,84.75,1456.94
-5.57,-0.88,84.59,1457.06
-5.57,-0.85,82.84,1457.17
-5.58,-0.96,82.16,1457.38
-5.58,-0.77,81.88,1457.49
-5.59,-0.87,81.53,1457.61
-5.56,-0.82,81.79,1457.72
-5.49,-0.93,82.96,1457.84
-5.50,-0.87,83.26,1457.95
-5.49,-0.89,81.57,1458.06
-5.62,-0.93,83.44,1458.18
-5.55,-0.91,81.74,1458.29
-5.58,-0.90,80.70,1458.41
-5.57,-0.91,79.66,1458.63
-5.58,-0.89,81.87,1458.74
-5.52,-0.89,79.78,1458.86
-5.54,-0.91,81.57,1458.97
-5.50,-0.82,80.44,1459.09
-5.57,-0.86,80.03,1459.20
-5.56,-0.91,82.75,1459.31
-5.57,-0.92,83.45,1459.43
-5.53,-0.89,82.87,1459.54
-5.60,-0.85,84.46,1459.66
-5.52,-0.89,77.12,1459.87
-5.59,-0.89,78.14,1459.98
-5.53,-0.91,81.88,1460.09
-5.57,-0.83,81.01,1460.21
-5.54,-0.88,80.06,1460.32
-5.57,-0.93,82.86,1460.44
-5.53,-0.82,82.28,1460.55
-5.55,-0.82,83.89,1460.66
-5.53,-0.86,84.54,1460.78
-5.54,-0.87,84.39,1460.89
-5.60,-0.86,85.66,1461.12
-5.55,-0.82,82.55,1461.23
-5.60,-0.90,80.81,1461.34
-5.55,-0.84,81.26,1461.46
-5.52,-0.86,82.61,1461.57
-5.53,-0.94,82.16,1461.69
-5.58,-0.90,83.83,1461.80
-5.54,-0.84,86.03,1461.92
-5.54,-0.84,82.99,1462.03
-5.51,-0.95,84.83,1462.14
-5.54,-0.93,81.99,1462.35
-5.54,-0.89,80.47,1462.47
-5.57,-0.88,79.46,1462.58
-5.54,-0.87,74.52,1462.69
-5.53,-0.88,75.44,1462.81
-5.57,-0.91,77.18,1462.92
-5.48,-0.88,81.17,1463.04
-5.54,-0.83,79.23,1463.15
-5.56,-0.86,78.97,1463.26
-5.59,-0.92,77.45,1463.38
-5.52,-0.79,78.55,1463.60
-5.60,-0.81,78.70,1463.72
-5.58,-0.90,78.49,1463.83
-5.53,-0.86,77.93,1463.94
-5.51,-0.84,78.31,1464.06
-5.52,-0.81,80.70,1464.17
-5.53,-0.93,80.17,1464.29
-5.51,-0.88,80.78,1464.40
-5.50,-0.85,82.10,1464.52
-5.49,-0.85,79.98,1464.63
-5.50,-0.79,82.40,1464.84
-5.55,-0.91,85.44,1464.95
-5.50,-0.86,82.41,1465.07
-5.55,-0.98,80.92,1465.18
-5.52,-0.90,82.14,1465.29
-5.56,-0.95,83.78,1465.41
-5.58,-0.81,81.75,1465.52
-5.55,-0.82,83.55,1465.64
-5.59,-0.87,81.73,1465.75
-5.54,-0.92,82.37,1465.86
-5.52,-0.86,77.81,1466.09
-5.57,-0.86,78.91,1466.20
-5.55,-0.84,79.67,1466.32
-5.57,-0.89,82.54,1466.43
-5.59,-0.84,83.18,1466.55
-5.58,-0.82,82.27,1466.66
-5.56,-0.90,82.07,1466.77
-5.50,-0.85,81.96,1466.89
-5.54,-0.91,83.71,1467.00
-5.56,-0.84,81.08,1467.11
-5.56,-0.85,83.01,1467.32
-5.57,-0.87,82.67,1467.44
-5.52,-0.84,84.48,1467.55
-5.59,-0.82,83.34,1467.67
-5.53,-0.84,84.69,1467.78
-5.52,-0.85,85.61,1467.89
-5.49,-0.86,84.77,1468.01
-5.54,-0.85,83.00,1468.12
-5.53,-0.89,80.67,1468.24
-5.58,-0.86,80.94,1468.35
-5.55,-0.85,81.16,1468.57
-5.56,-0.91,78.88,1468.69
-5.52,-0.82,79.72,1468.80
-5.56,-0.93,82.79,1468.92
-5.58,-0.86,83.25,1469.03
-5.55,-0.89,83.51,1469.14
-5.53,-0.89,81.37,1469.26
-5.49,-0.80,81.69,1469.37
-5.60,-0.84,80.34,1469.49
-5.52,-0.79,82.07,1469.60
-5.55,-0.89,80.50,1469.81
-5.56,-0.89,83.31,1469.92
-5.60,-0.93,82.58,1470.04
-5.59,-0.84,83.20,1470.15
-5.54,-0.84,84.20,1470.27
-5.58,-0.90,83.17,1470.38
-5.53,-0.89,83.61,1470.49
-5.52,-0.87,82.51,1470.61
-5.52,-0.85,84.20,1470.72
-5.53,-0.86,80.74,1470.83
-5.50,-0.82,84.18,1471.06
-5.59,-0.88,81.97,1471.17
-5.55,-0.88,80.71,1471.29
-5.59,-0.83,81.55,1471.40
-5.55,-0.91,80.43,1471.52
-5.57,-0.91,81.96,1471.63
-5.57,-0.86,82.69,1471.74
-5.51,-0.92,83.33,1471.86
-5.56,-0.89,83.70,1471.97
-5.51,-0.84,83.82,1472.08
-5.56,-0.86,81.26,1472.29
-5.56,-0.88,80.50,1472.41
-5.57,-0.84,79.89,1472.52
-5.54,-0.78,82.49,1472.64
-5.60,-0.89,81.13,1472.75
-5.57,-0.91,81.55,1472.86
-5.56,-0.89,80.74,1472.98
-5.57,-0.86,80.13,1473.09
-5.59,-0.84,78.63,1473.21
-5.55,-0.88,81.33,1473.32
-5.53,-0.91,83.24,1473.55
-5.53,-0.90,83.39,1473.66
-5.55,-0.86,82.63,1473.77
-5.53,-0.89,83.17,1473.89
-5.54,-0.91,81.58,1474.00
-5.49,-0.91,80.84,1474.11
-5.62,-0.86,79.53,1474.23
-5.50,-0.91,81.39,1474.34
-5.53,-0.91,80.57,1474.46
-5.60,-0.88,78.88,1474.57
-5.54,-0.87,80.42,1474.78
-5.55,-0.87,79.87,1474.89
-5.58,-0.89,82.04,1475.01
-5.53,-0.91,80.94,1475.12
-5.59,-0.90,81.32,1475.24
-5.49,-0.87,82.55,1475.35
-5.56,-0.91,81.01,1475.46
-5.55,-0.90,80.58,1475.58
-5.55,-0.89,82.13,1475.69
-5.52,-0.88,81.89,1475.81
-5.53,-0.84,82.99,1476.03
-5.55,-0.93,83.37,1476.15
-5.62,-0.89,82.57,1476.26
-5.52,-0.84,82.03,1476.37
-5.53,-0.86,82.96,1476.49
-5.59,-0.88,81.24,1476.60
-5.53,-0.88,80.25,1476.71
-5.52,-0.87,82.03,1476.83
-5.60,-0.94,81.58,1476.94
-5.51,-0.89,80.68,1477.06
-5.55,-0.91,82.72,1477.27
-5.58,-0.92,81.06,1477.38
-5.51,-0.91,80.17,1477.49
-5.58,-0.91,81.02,1477.61
-5.53,-0.81,81.37,1477.72
-5.57,-0.89,79.34,1477.84
-5.54,-0.90,82.40,1477.95
-5.57,-0.94,81.00,1478.06
-5.57,-0.91,81.82,1478.18
-5.51,-0.89,81.83,1478.29
-5.53,-0.86,81.61,1478.52
-5.58,-0.80,82.77,1478.63
-5.56,-0.83,80.07,1478.74
-5.54,-0.85,81.73,1478.86
-5.54,-0.91,81.50,1478.97
-5.61,-0.91,79.61,1479.09
-5.52,-0.93,80.56,1479.20
-5.62,-0.89,82.95,1479.31
-5.56,-0.89,81.46,1479.43
-5.51,-0.90,81.85,1479.54
-5.59,-0.86,81.12,1479.75
-5.54,-0.89,80.02,1479.87
-5.45,-0.89,80.63,1479.98
-5.57,-0.88,78.81,1480.09
-5.60,-0.77,81.36,1480.21
-5.54,-0.86,81.56,1480.32
-5.54,-0.89,81.67,1480.44
-5.53,-0.93,80.27,1480.55
-5.56,-0.93,78.91,1480.66
-5.56,-0.84,78.79,1480.78
-5.55,-0.86,80.66,1481.00
-5.54,-0.86,82.27,1481.12
-5.58,-0.89,80.87,1481.23
-5.51,-0.87,83.44,1481.34
-5.60,-0.87,83.92,1481.46
-5.56,-0.85,84.87,1481.57
-5.56,-0.92,84.88,1481.69
-5.59,-0.91,82.49,1481.80
-5.55,-0.88,84.42,1481.91
-5.57,-0.84,83.17,1482.03
-5.47,-0.86,82.73,1482.24
-5.55,-0.88,80.17,1482.35
-5.53,-0.93,80.80,1482.46
-5.47,-0.88,83.05,1482.58
-5.60,-0.90,80.07,1482.69
-5.59,-0.91,79.36,1482.81
-5.55,-0.89,79.41,1482.92
-5.55,-0.90,80.22,1483.04
-5.59,-0.91,82.95,1483.15
-5.55,-0.92,83.39,1483.26
-5.50,-0.89,80.47,1483.49
-5.49,-0.88,79.89,1483.60
-5.54,-0.89,79.34,1483.72
-5.57,-0.87,81.37,1483.83
-5.54,-0.87,80.56,1483.94
-5.53,-0.87,81.71,1484.06
-5.55,-0.86,80.83,1484.17
-5.54,-0.89,82.27,1484.29
-5.57,-0.85,77.92,1484.40
-5.59,-0.88,80.52,1484.51
-5.54,-0.89,81.24,1484.72
-5.55,-0.89,82.45,1484.84
-5.50,-0.85,81.98,1484.95
-5.58,-0.84,82.04,1485.06
-5.48,-0.94,77.06,1485.18
-5.45,-0.91,80.44,1485.29
-5.54,-0.90,82.21,1485.41
-5.50,-0.88,81.93,1485.52
-5.59,-0.85,80.58,1485.64
-5.46,-0.94,81.82,1485.75
-5.48,-0.88,82.08,1485.97
-5.52,-0.92,84.26,1486.09
-5.57,-0.92,82.98,1486.20
-5.54,-0.87,82.12,1486.32
-5.54,-0.84,81.77,1486.43
-5.49,-0.88,81.57,1486.54
-5.58,-0.84,80.60,1486.66
-5.58,-0.83,79.72,1486.77
-5.54,-0.86,79.05,1486.89
-5.56,-0.85,81.11,1487.00
-5.55,-0.89,81.02,1487.21
-5.50,-0.90,82.63,1487.32
-5.54,-0.86,81.04,1487.44
-5.59,-0.88,80.14,1487.55
-5.53,-0.89,81.97,1487.67
-5.54,-0.95,82.84,1487.78
-5.49,-0.89,82.41,1487.89
-5.55,-0.89,79.71,1488.01
-5.56,-0.88,79.77,1488.12
-5.47,-0.88,81.83,1488.23
-5.58,-0.87,78.70,1488.46
-5.58,-0.87,79.16,1488.57
-5.47,-0.84,79.44,1488.69
-5.53,-0.87,78.62,1488.80
-5.54,-0.89,80.80,1488.92
-5.57,-0.87,82.11,1489.03
-5.53,-0.86,79.96,1489.14
-5.56,-0.93,80.53,1489.26
-5.56,-0.87,82.33,1489.37
-5.53,-0.90,80.96,1489.48
-5.50,-0.85,82.84,1489.69
-5.56,-0.86,82.70,1489.81
-5.54,-0.84,82.12,1489.92
-5.57,-0.83,79.98,1490.04
-5.50,-0.89,79.99,1490.15
-5.56,-0.88,81.28,1490.26
-5.53,-0.91,79.29,1490.38
-5.49,-0.83,81.21,1490.49
-5.55,-0.88,81.11,1490.61
-5.56,-0.91,82.12,1490.72
-5.59,-0.81,81.72,1490.94
-5.53,-0.89,83.20,1491.06
-5.48,-0.88,82.33,1491.17
-5.56,-0.88,83.01,1491.29
-5.51,-0.89,83.74,1491.40
-5.51,-0.82,83.04,1491.51
-5.56,-0.88,81.93,1491.63
-5.54,-0.90,82.58,1491.74
-5.54,-0.94,83.33,1491.86
-5.55,-0.84,81.84,1491.97
-5.50,-0.92,80.47,1492.18
-5.57,-0.86,82.46,1492.29
-5.51,-0.90,84.40,1492.41
-5.55,-0.92,81.68,1492.52
-5.58,-0.87,80.14,1492.64
-5.49,-0.84,79.40,1492.75
-5.54,-0.88,80.22,1492.86
-5.57,-0.79,79.98,1492.98
-5.59,-0.94,79.85,1493.09
-5.56,-0.92,80.82,1493.20
-5.47,-0.86,81.52,1493.43
-5.54,-0.87,82.98,1493.54
-5.59,-0.95,84.88,1493.66
-5.55,-0.87,84.27,1493.77
-5.49,-0.86,82.99,1493.89
-5.54,-0.98,80.49,1494.00
-5.50,-0.88,80.44,1494.11
-5.55,-0.84,81.16,1494.23
-5.56,-0.85,79.60,1494.34
-5.58,-0.85,81.65,1494.45
-5.54,-0.91,78.99,1494.66
-5.53,-0.86,79.32,1494.78
-5.57,-0.86,80.11,1494.89
-5.59,-0.88,80.73,1495.01
-5.48,-0.86,79.58,1495.12
-5.55,-0.93,80.44,1495.23
-5.52,-0.84,79.23,1495.35
-5.52,-0.86,81.05,1495.46
-5.59,-0.87,82.25,1495.58
-5.50,-0.83,82.99,1495.69
-5.61,-0.87,83.40,1495.92
-5.60,-0.89,83.79,1496.03
-5.57,-0.84,82.06,1496.14
-5.56,-0.86,83.22,1496.26
-5.55,-0.93,81.54,1496.37
-5.59,-0.88,80.20,1496.48
-5.51,-0.88,79.72,1496.60
-5.57,-0.89,79.67,1496.71
-5.56,-0.86,79.45,1496.83
-5.56,-0.93,78.67,1496.94
-5.52,-0.92,79.49,1497.17
-5.50,-0.89,79.59,1497.28
-5.57,-0.85,80.41,1497.39
-5.48,-0.83,79.56,1497.51
-5.55,-0.82,82.54,1497.62
-5.56,-0.91,83.16,1497.73
-5.62,-0.87,84.44,1497.85
-5.53,-0.91,84.41,1497.96
-5.56,-0.89,83.99,1498.08
-5.52,-0.97,81.07,1498.19
-5.53,-0.91,81.91,1498.40
-5.61,-0.92,81.45,1498.51
-5.55,-0.93,79.57,1498.63
-5.56,-0.91,81.05,1498.74
-5.55,-0.94,81.51,1498.86
-5.59,-0.92,83.72,1498.97
-5.55,-0.92,82.80,1499.08
-5.53,-0.93,83.70,1499.20
-5.54,-0.90,80.67,1499.31
-5.54,-0.94,82.41,1499.43
-5.51,-0.96,76.38,1499.65
-5.58,-0.92,79.14,1499.76
-5.56,-0.86,81.34,1499.88
-5.52,-0.92,81.20,1499.99
-5.53,-0.92,82.31,1500.11
-5.54,-0.95,81.25,1500.22
-5.56,-0.90,82.51,1500.33
-5.61,-0.92,82.86,1500.45
-5.52,-0.86,81.57,1500.56
-5.63,-0.91,81.45,1500.68
-5.56,-0.89,83.15,1500.89
-5.56,-0.89,82.25,1501.00
-5.59,-0.90,83.01,1501.11
-5.58,-0.93,83.53,1501.23
-5.51,-0.88,82.21,1501.34
-5.50,-0.95,80.81,1501.45
-5.54,-0.85,81.02,1501.57
-5.46,-0.85,82.38,1501.68
-5.52,-0.91,84.26,1501.80
-5.61,-0.92,81.97,1501.91
-5.59,-0.90,84.86,1502.14
-5.57,-0.94,83.42,1502.25
-5.53,-0.88,83.48,1502.36
-5.57,-0.90,82.67,1502.48
-5.52,-0.91,75.92,1502.59
-5.56,-0.88,78.10,1502.70
-5.51,-0.91,78.24,1502.82
-5.55,-0.98,80.65,1502.93
-5.56,-0.93,80.80,1503.05
-5.54,-0.97,83.05,1503.16
-5.56,-0.93,82.18,1503.37
-5.52,-0.87,82.82,1503.48
-5.56,-0.88,82.05,1503.60
-5.57,-0.95,80.14,1503.71
-5.51,-0.91,80.99,1503.83
-5.56,-0.91,80.17,1503.94
-5.59,-0.93,82.05,1504.05
-5.53,-0.93,79.70,1504.17
-5.53,-0.94,81.71,1504.28
-5.51,-0.91,82.85,1504.40
-5.53,-0.93,83.59,1504.62
-5.55,-0.87,81.67,1504.73
-5.50,-0.86,80.89,1504.85
-5.52,-0.87,79.92,1504.96
-5.54,-0.92,79.33,1505.08
-5.52,-0.86,81.28,1505.19
-5.56,-0.93,80.21,1505.30
-5.52,-0.88,80.68,1505.42
-5.54,-0.92,82.10,1505.53
-5.55,-0.91,82.77,1505.65
-5.63,-0.91,80.60,1505.85
-5.56,-0.91,79.55,1505.97
-5.59,-0.90,79.15,1506.08
-5.59,-0.89,81.03,1506.20
-5.56,-0.92,81.38,1506.31
-5.56,-0.86,82.21,1506.43
-5.54,-0.91,80.81,1506.54
-5.52,-0.91,81.37,1506.65
-5.64,-0.93,79.76,1506.77
-5.56,-0.94,79.64,1506.88
-5.55,-0.93,79.33,1507.10
-5.55,-0.93,79.51,1507.22
-5.54,-0.89,79.53,1507.33
-5.53,-0.93,79.52,1507.45
-5.56,-0.86,81.85,1507.56
-5.52,-0.93,80.99,1507.68
-5.54,-0.93,80.50,1507.79
-5.49,-0.87,83.01,1507.90
-5.52,-0.92,82.39,1508.02
-5.58,-0.89,84.00,1508.13
-5.50,-0.91,82.91,1508.34
-5.53,-0.91,78.57,1508.45
-5.60,-0.91,79.91,1508.57
-5.57,-0.97,80.18,1508.68
-5.53,-0.94,82.62,1508.80
-5.62,-0.95,80.98,1508.91
-5.53,-0.87,81.94,1509.02
-5.56,-0.95,84.73,1509.14
-5.53,-0.93,84.65,1509.25
-5.55,-0.91,82.03,1509.37
-5.51,-0.88,81.78,1509.59
-5.57,-0.90,83.06,1509.70
-5.56,-0.95,81.11,1509.82
-5.51,-0.91,82.32,1509.93
-5.54,-1.00,84.20,1510.05
-5.58,-0.96,83.74,1510.16
-5.53,-0.94,83.37,1510.28
-5.55,-0.90,81.86,1510.39
-5.58,-0.85,78.65,1510.50
-5.60,-0.95,80.80,1510.62
-5.62,-0.89,79.77,1510.83
-5.54,-0.92,82.82,1510.94
-5.55,-0.86,81.14,1511.05
-5.53,-0.92,81.57,1511.17
-5.57,-0.94,82.56,1511.28
-5.56,-0.90,81.17,1511.40
-5.58,-0.89,80.37,1511.51
-5.58,-0.87,81.23,1511.62
-5.53,-0.87,79.49,1511.74
-5.51,-0.89,81.09,1511.85
-5.55,-0.86,83.05,1512.08
-5.54,-0.89,83.41,1512.19
-5.59,-0.93,81.68,1512.31
-5.57,-0.86,80.89,1512.42
-5.51,-0.91,82.09,1512.53
-5.57,-0.93,80.57,1512.65
-5.52,-0.95,81.90,1512.76
-5.57,-0.90,82.34,1512.88
-5.53,-0.91,81.75,1512.99
-5.52,-0.88,83.55,1513.10
-5.55,-0.86,86.86,1513.31
-5.58,-0.90,85.76,1513.43
-5.51,-0.89,82.39,1513.54
-5.53,-0.93,80.77,1513.65
-5.52,-0.91,79.81,1513.77
-5.48,-0.91,79.27,1513.88
-5.53,-0.88,79.91,1514.00
-5.50,-0.92,80.73,1514.11
-5.52,-0.82,81.20,1514.22
-5.52,-0.89,81.59,1514.34
-5.55,-0.95,81.70,1514.56
-5.56,-0.91,82.91,1514.68
-5.55,-0.89,81.19,1514.79
-5.52,-0.93,82.36,1514.90
-5.55,-0.85,82.03,1515.02
-5.55,-0.85,81.81,1515.13
-5.52,-0.93,80.51,1515.25
-5.56,-0.89,81.91,1515.36
-5.52,-0.95,82.47,1515.47
-5.55,-0.87,83.96,1515.59
-5.54,-0.96,83.74,1515.80
-5.58,-0.92,80.69,1515.91
-5.55,-0.93,80.57,1516.03
-5.56,-0.87,79.10,1516.14
-5.53,-0.89,78.27,1516.25
-5.54,-0.93,80.03,1516.37
-5.53,-0.96,79.96,1516.48
-5.54,-0.90,81.46,1516.59
-5.56,-0.87,80.38,1516.71
-5.60,-0.90,82.17,1516.82
-5.50,-0.90,83.34,1517.05
-5.57,-0.91,83.65,1517.16
-5.57,-0.99,83.79,1517.28
-5.55,-0.94,82.58,1517.39
-5.49,-0.89,81.07,1517.50
-5.58,-0.91,81.04,1517.62
-5.53,-0.87,82.47,1517.73
-5.58,-0.91,81.99,1517.84
-5.54,-0.93,83.86,1517.96
-5.53,-0.88,82.88,1518.07
-5.54,-0.88,81.11,1518.28
-5.53,-0.93,80.42,1518.40
-5.56,-0.94,80.20,1518.51
-5.53,-0.89,80.91,1518.62
-5.61,-0.86,82.41,1518.74
-5.55,-0.89,82.28,1518.85
-5.57,-0.93,82.09,1518.97
-5.54,-0.91,81.74,1519.08
-5.57,-0.92,81.87,1519.19
-5.52,-0.89,81.97,1519.31
-5.58,-0.96,83.44,1519.53
-5.49,-0.91,82.96,1519.65
-5.57,-0.93,80.61,1519.76
-5.59,-0.89,78.87,1519.88
-5.53,-0.88,79.65,1519.99
-5.57,-0.91,82.44,1520.10
-5.51,-0.85,82.87,1520.22
-5.57,-0.87,83.37,1520.33
-5.60,-0.89,81.52,1520.44
-5.53,-0.90,83.60,1520.56
-5.57,-0.93,83.83,1520.77
-5.54,-0.87,84.09,1520.88
-5.53,-0.89,80.82,1521.00
-5.52,-0.94,82.20,1521.11
-5.61,-0.86,82.04,1521.22
-5.54,-0.86,80.94,1521.34
-5.58,-0.91,80.71,1521.45
-5.54,-0.89,80.83,1521.57
-5.55,-0.90,78.82,1521.68
-5.52,-0.88,78.31,1521.79
-5.55,-0.91,77.68,1522.02
-5.56,-0.99,79.17,1522.13
-5.54,-0.91,79.29,1522.25
-5.54,-0.91,78.15,1522.36
-5.53,-0.86,79.86,1522.47
-5.60,-0.89,82.70,1522.59
-5.56,-0.87,81.09,1522.70
-5.58,-0.91,74.67,1522.82
-5.56,-0.89,78.35,1522.93
-5.52,-0.93,81.84,1523.04
-5.54,-0.95,81.59,1523.25
-5.57,-0.92,82.73,1523.37
-5.54,-0.91,83.21,1523.48
-5.54,-0.96,82.26,1523.59
-5.53,-0.94,82.08,1523.71
-5.50,-0.89,82.09,1523.82
-5.55,-0.94,83.13,1523.94
-5.63,-0.93,83.35,1524.05
-5.56,-0.90,83.71,1524.17
-5.55,-0.86,83.69,1524.28
-5.54,-0.91,85.57,1524.50
-5.56,-0.85,82.29,1524.62
-5.56,-0.90,80.25,1524.73
-5.55,-0.91,80.84,1524.84
-5.59,-0.86,79.67,1524.96
-5.54,-0.93,81.75,1525.07
-5.59,-0.86,82.01,1525.19
-5.58,-0.89,81.08,1525.30
-5.55,-0.84,81.04,1525.42
-5.52,-0.88,78.94,1525.53
-5.52,-0.86,80.61,1525.74
-5.55,-0.89,81.22,1525.85
-5.56,-0.93,81.54,1525.97
-5.54,-0.89,80.96,1526.08
-5.58,-0.91,82.49,1526.19
-5.55,-0.89,79.95,1526.31
-5.52,-0.91,79.91,1526.42
-5.59,-0.88,82.22,1526.54
-5.52,-0.91,83.15,1526.65
-5.49,-0.91,82.70,1526.76
-5.54,-0.88,79.02,1526.99
-5.48,-0.91,81.53,1527.10
-5.56,-0.86,79.17,1527.22
-5.58,-0.92,80.57,1527.33
-5.60,-0.94,80.04,1527.44
-5.56,-0.88,81.68,1527.56
-5.55,-0.94,81.51,1527.67
-5.55,-0.93,81.29,1527.79
-5.54,-0.91,81.29,1527.90
-5.58,-0.91,82.53,1528.01
-5.58,-0.89,83.52,1528.22
-5.53,-0.88,84.91,1528.34
-5.54,-0.96,83.43,1528.45
-5.54,-0.92,83.76,1528.56
-5.52,-0.87,83.95,1528.68
-5.52,-0.91,82.45,1528.79
-5.56,-0.90,82.90,1528.91
-5.55,-0.91,81.03,1529.02
-5.61,-0.89,82.07,1529.14
-5.54,-0.95,82.83,1529.25
-5.54,-0.92,80.26,1529.47
-5.55,-0.93,82.37,1529.59
-5.57,-0.86,81.80,1529.70
-5.53,-0.91,80.40,1529.82
-5.58,-0.89,79.78,1529.93
-5.54,-0.89,80.66,1530.04
-5.54,-0.96,81.28,1530.16
-5.58,-0.95,80.44,1530.27
-5.59,-0.96,78.36,1530.39
-5.51,-0.88,79.86,1530.50
-5.53,-0.91,79.40,1530.71
-5.56,-0.91,79.51,1530.82
-5.56,-0.89,88.58,1530.94
-5.52,-0.96,85.59,1531.05
-5.51,-0.93,83.86,1531.17
-5.51,-0.92,82.85,1531.28
-5.55,-0.89,83.35,1531.39
-5.46,-0.89,81.29,1531.51
-5.53,-0.92,82.61,1531.62
-5.54,-0.86,81.69,1531.73
-5.60,-0.83,81.44,1531.96
-5.54,-0.89,82.77,1532.07
-5.58,-0.89,82.29,1532.19
-5.52,-0.91,81.87,1532.30
-5.49,-0.86,81.49,1532.42
-5.57,-0.89,80.40,1532.53
-5.58,-0.84,80.51,1532.64
-5.55,-0.94,79.84,1532.76
-5.54,-0.96,81.39,1532.87
-5.61,-0.87,81.58,1532.98
-5.54,-0.89,83.50,1533.19
-5.50,-0.90,84.10,1533.31
-5.48,-1.00,83.85,1533.42
-5.58,-0.92,84.00,1533.54
-5.58,-0.95,84.93,1533.65
-5.60,-0.92,82.58,1533.76
-5.49,-0.88,81.25,1533.88
-5.52,-0.93,80.49,1533.99
-5.53,-0.89,80.22,1534.11
