Roll (x), Pitch (Y), Yaw (Z), Time (s)
-1.35,-7.84,3.47,1430.32
-1.61,-7.77,3.45,1430.42
-1.47,-7.53,3.40,1430.53
-1.51,-7.34,3.39,1430.63
-1.30,-7.42,3.39,1430.74
-1.58,-7.35,3.39,1430.84
-1.58,-7.41,3.41,1430.94
-1.45,-7.09,3.76,1431.29
-1.49,-7.21,3.64,1431.39
-1.55,-7.12,3.56,1431.50
-1.35,-7.11,3.49,1431.60
-1.32,-7.04,3.47,1431.71
-1.71,-7.10,3.44,1431.81
-1.42,-6.95,3.43,1431.92
-1.42,-7.32,3.44,1432.02
-1.12,-7.55,3.46,1432.12
-1.15,-7.80,3.44,1432.23
-1.51,-7.44,3.72,1432.55
-1.44,-7.14,3.64,1432.66
-1.63,-7.15,3.56,1432.76
-1.65,-7.30,3.55,1432.86
-1.39,-7.04,3.55,1432.97
-1.63,-7.14,3.53,1433.07
-1.64,-7.15,3.51,1433.18
-1.53,-7.36,3.49,1433.28
-1.36,-7.49,3.47,1433.38
-1.54,-7.38,3.47,1433.49
-1.30,-7.47,3.67,1433.81
-1.38,-7.55,3.55,1433.92
-1.61,-7.43,3.51,1434.02
-1.53,-7.38,3.47,1434.13
-1.56,-7.36,3.48,1434.23
-1.60,-7.20,3.49,1434.33
-1.43,-7.49,3.48,1434.44
-1.52,-7.24,3.44,1434.54
-1.71,-7.22,3.45,1434.65
-1.33,-6.85,3.50,1434.75
-1.32,-7.80,3.72,1435.09
-1.43,-7.69,3.57,1435.20
-1.13,-7.73,3.50,1435.30
-1.20,-7.86,3.46,1435.41
-1.24,-7.74,3.45,1435.51
-1.44,-7.77,3.43,1435.61
-1.69,-7.78,3.44,1435.72
-1.37,-7.56,3.43,1435.82
-1.32,-7.49,3.43,1435.93
-1.40,-7.77,3.45,1436.03
-1.21,-7.88,3.69,1436.36
-1.12,-7.80,3.53,1436.46
-1.41,-7.75,3.47,1436.56
-1.25,-7.81,3.45,1436.67
-1.54,-7.96,3.44,1436.77
-1.31,-7.70,3.47,1436.88
-1.34,-7.41,3.47,1436.98
-1.25,-7.42,3.44,1437.08
-1.32,-7.42,3.49,1437.19
-1.20,-7.78,3.49,1437.29
-1.39,-7.37,3.73,1437.63
-1.15,-7.33,3.63,1437.73
-1.52,-7.22,3.55,1437.84
-1.42,-7.06,3.52,1437.94
-1.58,-7.32,3.45,1438.05
-1.59,-7.04,3.45,1438.15
-1.30,-7.17,3.46,1438.25
-1.52,-6.91,3.49,1438.36
-1.45,-7.25,3.47,1438.46
-1.70,-7.22,3.42,1438.56
-1.42,-7.31,3.64,1438.89
-1.57,-7.56,3.56,1439.00
-1.43,-7.65,3.48,1439.10
-1.54,-7.57,3.42,1439.20
-1.57,-7.25,3.41,1439.31
-1.55,-7.19,3.40,1439.41
-1.51,-7.21,3.41,1439.52
-1.53,-7.00,3.44,1439.62
-1.58,-7.32,3.44,1439.72
-1.57,-7.27,3.43,1439.83
-1.37,-7.42,3.68,1440.17
-1.23,-7.57,3.57,1440.28
-1.44,-7.53,3.47,1440.38
-1.58,-7.66,3.43,1440.48
-1.44,-7.59,3.43,1440.59
-1.13,-7.72,3.44,1440.69
-1.49,-7.79,3.44,1440.80
-1.49,-7.94,3.44,1440.90
-1.38,-7.65,3.47,1441.00
-1.17,-7.77,3.48,1441.11
-1.23,-7.67,3.67,1441.43
-1.34,-7.25,3.55,1441.54
-1.39,-7.33,3.50,1441.64
-1.40,-7.43,3.44,1441.74
-1.44,-7.46,3.45,1441.85
-1.61,-7.42,3.43,1441.95
-1.46,-7.57,3.42,1442.06
-1.14,-7.84,3.43,1442.16
-1.24,-7.64,3.40,1442.27
-1.24,-7.72,3.42,1442.37
-1.25,-7.70,3.70,1442.71
-1.33,-7.72,3.56,1442.81
-1.29,-7.35,3.45,1442.91
-1.37,-7.42,3.44,1443.02
-1.46,-7.27,3.40,1443.12
-1.39,-7.64,3.43,1443.23
-1.45,-7.57,3.41,1443.33
-1.57,-7.50,3.40,1443.44
-1.53,-7.34,3.38,1443.54
-1.56,-7.39,3.36,1443.64
-1.32,-7.41,3.58,1443.97
-1.22,-7.66,3.42,1444.07
-1.66,-7.87,3.37,1444.18
-1.38,-7.71,3.37,1444.28
-1.30,-7.70,3.36,1444.39
-1.45,-7.79,3.35,1444.49
-1.40,-7.65,3.35,1444.59
-1.43,-7.57,3.36,1444.70
-1.32,-7.77,3.38,1444.80
-1.47,-7.89,3.37,1444.91
-1.32,-7.25,3.63,1445.25
-1.56,-7.02,3.52,1445.35
-1.56,-6.97,3.44,1445.46
-1.49,-7.11,3.41,1445.56
-1.58,-7.43,3.41,1445.66
-1.59,-7.19,3.40,1445.77
-1.58,-7.24,3.38,1445.87
-1.59,-7.27,3.37,1445.97
-1.26,-7.37,3.37,1446.08
-1.23,-7.64,3.40,1446.18
-1.45,-6.94,3.64,1446.51
-1.45,-7.35,3.54,1446.61
-1.48,-7.28,3.47,1446.72
-1.27,-7.18,3.47,1446.82
-1.58,-7.16,3.46,1446.93
-1.65,-7.28,3.45,1447.03
-1.40,-7.18,3.44,1447.13
-1.57,-7.15,3.42,1447.24
-1.54,-7.37,3.42,1447.34
-1.31,-7.23,3.42,1447.45
-1.06,-7.51,3.75,1447.79
-1.36,-7.60,3.60,1447.89
-1.40,-7.46,3.54,1448.00
-1.32,-7.35,3.48,1448.10
-1.39,-7.34,3.45,1448.20
-1.41,-7.31,3.43,1448.31
-1.66,-7.49,3.40,1448.41
-1.35,-7.38,3.39,1448.52
-1.51,-7.30,3.38,1448.62
-1.44,-7.24,3.43,1448.73
-1.35,-7.78,3.68,1449.05
-1.31,-7.74,3.58,1449.16
-1.22,-7.80,3.50,1449.26
-1.29,-7.75,3.46,1449.36
-1.35,-8.01,3.43,1449.47
-1.66,-7.63,3.43,1449.57
-1.32,-7.42,3.43,1449.68
-1.33,-7.46,3.43,1449.78
-1.48,-7.36,3.46,1449.88
-1.55,-7.21,3.45,1449.99
-1.04,-7.57,3.76,1450.33
-1.12,-7.45,3.61,1450.44
-1.28,-7.45,3.54,1450.54
-1.43,-7.52,3.47,1450.64
-1.67,-7.59,3.45,1450.75
-1.51,-7.51,3.42,1450.85
-1.43,-7.64,3.40,1450.95
-1.41,-7.92,3.41,1451.06
-1.26,-7.60,3.39,1451.16
-1.44,-7.59,3.41,1451.27
-1.64,-7.02,3.63,1451.59
-1.45,-7.32,3.51,1451.70
-1.36,-7.10,3.48,1451.80
-1.26,-7.04,3.45,1451.91
-1.39,-7.46,3.44,1452.01
-1.58,-7.27,3.47,1452.11
-1.45,-7.31,3.50,1452.22
-1.56,-7.64,3.51,1452.32
-1.36,-7.48,3.53,1452.43
-1.38,-7.45,3.54,1452.53
-1.24,-7.67,3.85,1452.87
-1.07,-7.67,3.75,1452.97
-1.15,-7.73,3.61,1453.08
-1.31,-7.64,3.52,1453.18
-1.39,-7.74,3.47,1453.28
-1.48,-7.76,3.42,1453.39
-1.50,-7.93,3.43,1453.49
-1.42,-7.83,3.42,1453.59
-1.49,-7.44,3.46,1453.70
-1.34,-7.43,3.46,1453.80
-1.17,-7.24,3.72,1454.13
-1.36,-7.29,3.61,1454.23
-1.55,-7.33,3.52,1454.34
-1.55,-7.62,3.50,1454.44
-1.54,-7.71,3.49,1454.55
-1.35,-7.86,3.49,1454.65
-1.44,-7.86,3.47,1454.75
-1.29,-7.73,3.44,1454.86
-1.25,-7.67,3.43,1454.96
-1.33,-7.96,3.45,1455.06
-1.25,-7.49,3.68,1455.40
-1.45,-7.56,3.55,1455.51
-1.44,-7.33,3.46,1455.61
-1.37,-7.76,3.39,1455.71
-1.30,-7.61,3.39,1455.82
-1.31,-7.43,3.35,1455.92
-1.26,-7.57,3.36,1456.03
-1.40,-7.08,3.38,1456.13
-1.66,-7.14,3.40,1456.23
-1.49,-7.19,3.42,1456.34
-1.45,-7.95,3.68,1456.67
-1.29,-7.64,3.55,1456.77
-1.23,-7.76,3.49,1456.88
-1.06,-7.78,3.46,1456.98
-1.36,-7.64,3.46,1457.09
-1.47,-7.42,3.45,1457.19
-1.23,-7.36,3.44,1457.29
-1.36,-7.03,3.45,1457.40
-1.46,-7.33,3.46,1457.50
-1.43,-7.39,3.46,1457.61
-1.36,-6.83,3.72,1457.94
-1.14,-7.05,3.59,1458.05
-1.74,-7.03,3.51,1458.15
-1.51,-6.98,3.45,1458.26
-1.34,-7.26,3.41,1458.36
-1.58,-7.24,3.38,1458.46
-1.49,-7.30,3.40,1458.57
-1.59,-7.37,3.40,1458.67
-1.46,-7.53,3.46,1458.78
-1.55,-7.30,3.46,1458.88
-1.32,-7.38,3.75,1459.21
-1.47,-7.46,3.67,1459.31
-1.66,-7.39,3.60,1459.42
-1.80,-7.31,3.57,1459.52
-1.55,-7.25,3.55,1459.62
-1.40,-7.22,3.52,1459.73
-1.49,-7.12,3.52,1459.83
-1.62,-7.08,3.52,1459.93
-1.63,-7.18,3.52,1460.04
-1.45,-7.28,3.55,1460.14
-1.36,-7.14,3.72,1460.48
-1.47,-7.07,3.59,1460.58
-1.52,-7.36,3.51,1460.69
-1.57,-7.67,3.44,1460.79
-1.59,-7.67,3.42,1460.90
-1.39,-7.81,3.41,1461.00
-1.04,-7.94,3.43,1461.10
-1.24,-7.66,3.45,1461.21
-1.44,-7.69,3.41,1461.31
-1.20,-7.65,3.43,1461.42
-1.13,-7.55,3.63,1461.76
-1.24,-7.53,3.50,1461.86
-1.43,-7.36,3.41,1461.96
-1.50,-7.23,3.34,1462.07
-1.51,-7.36,3.33,1462.17
-1.10,-7.74,3.34,1462.28
-1.30,-7.64,3.34,1462.38
-1.27,-7.71,3.34,1462.48
-1.24,-7.94,3.37,1462.59
-1.32,-7.81,3.35,1462.69
-1.42,-7.71,3.64,1463.03
-1.40,-7.71,3.53,1463.14
-1.57,-7.70,3.45,1463.24
-1.50,-7.64,3.43,1463.34
-1.35,-7.53,3.41,1463.45
-1.61,-7.47,3.46,1463.55
-1.55,-7.44,3.47,1463.65
-1.54,-7.26,3.49,1463.76
-1.50,-7.22,3.49,1463.86
-1.46,-7.36,3.48,1463.97
-1.31,-7.87,3.68,1464.29
-1.07,-7.77,3.54,1464.40
-1.11,-7.82,3.51,1464.50
-1.34,-7.44,3.49,1464.61
-1.50,-7.51,3.46,1464.71
-1.59,-7.66,3.44,1464.81
-1.50,-7.80,3.45,1464.92
-1.46,-7.78,3.48,1465.02
-1.49,-7.71,3.50,1465.13
-1.51,-7.55,3.49,1465.23
-1.39,-6.92,3.71,1465.57
-1.77,-6.95,3.61,1465.67
-1.54,-7.15,3.54,1465.78
-1.57,-7.22,3.47,1465.88
-1.51,-7.13,3.43,1465.98
-1.46,-7.17,3.42,1466.09
-1.47,-7.07,3.46,1466.19
-1.61,-7.28,3.47,1466.29
-1.52,-7.36,3.47,1466.40
-1.51,-7.49,3.44,1466.50
-1.45,-7.23,3.64,1466.83
-1.49,-7.28,3.51,1466.94
-1.94,-7.16,3.45,1467.04
-1.70,-7.03,3.40,1467.15
-1.40,-7.01,3.41,1467.25
-1.63,-7.04,3.38,1467.35
-1.67,-7.16,3.41,1467.46
-1.57,-7.08,3.43,1467.56
-1.61,-7.25,3.41,1467.67
-1.40,-7.21,3.45,1467.77
-1.36,-7.41,3.73,1468.11
-1.36,-7.55,3.61,1468.21
-1.14,-7.61,3.52,1468.32
-1.23,-7.60,3.45,1468.42
-1.50,-7.70,3.44,1468.53
-1.30,-7.87,3.41,1468.63
-1.35,-7.83,3.42,1468.73
-1.41,-7.78,3.42,1468.84
-1.33,-7.70,3.42,1468.94
-1.30,-7.93,3.41,1469.04
-1.22,-6.90,3.62,1469.37
-1.29,-7.10,3.51,1469.47
-1.58,-7.13,3.49,1469.58
-1.45,-7.27,3.43,1469.68
-1.31,-7.28,3.36,1469.79
-1.26,-7.22,3.38,1469.89
-1.49,-7.46,3.36,1469.99
-1.59,-7.45,3.37,1470.10
-1.29,-7.79,3.38,1470.20
-1.49,-7.45,3.39,1470.31
-1.19,-7.58,3.68,1470.64
-1.24,-7.86,3.53,1470.75
-1.28,-8.23,3.46,1470.85
-1.53,-8.02,3.47,1470.96
-1.54,-7.70,3.45,1471.06
-1.39,-7.48,3.44,1471.16
-1.36,-7.85,3.43,1471.27
-1.39,-7.93,3.44,1471.37
-1.22,-7.74,3.44,1471.48
-1.49,-7.40,3.44,1471.58
-1.52,-7.19,3.75,1471.91
-1.60,-7.22,3.59,1472.01
-1.31,-7.22,3.46,1472.11
-1.30,-7.61,3.40,1472.22
-1.33,-7.60,3.39,1472.32
-1.38,-7.69,3.42,1472.43
-1.15,-7.51,3.43,1472.53
-1.55,-7.73,3.48,1472.64
-1.48,-7.64,3.49,1472.74
-1.27,-7.70,3.49,1472.84
-1.25,-7.82,3.72,1473.19
-1.38,-7.52,3.60,1473.29
-1.41,-7.42,3.54,1473.39
-1.56,-7.33,3.48,1473.50
-1.67,-7.33,3.45,1473.60
-1.60,-7.19,3.43,1473.70
-1.40,-7.30,3.42,1473.81
-1.63,-7.15,3.45,1473.91
-1.30,-7.11,3.43,1474.02
-1.51,-6.98,3.43,1474.12
-1.03,-8.03,3.65,1474.45
-1.39,-7.93,3.53,1474.55
-1.60,-7.56,3.45,1474.66
-1.35,-7.69,3.42,1474.76
-1.31,-7.74,3.41,1474.86
-1.33,-7.59,3.42,1474.97
-1.21,-7.45,3.39,1475.07
-1.53,-7.51,3.36,1475.18
-1.52,-7.57,3.36,1475.28
-1.62,-7.42,3.40,1475.38
-1.32,-6.98,3.67,1475.72
-1.66,-7.45,3.58,1475.83
-1.61,-7.21,3.50,1475.93
-1.46,-7.25,3.46,1476.03
-1.43,-7.15,3.44,1476.14
-1.55,-7.07,3.44,1476.24
-1.38,-7.33,3.46,1476.35
-1.30,-7.49,3.44,1476.45
-1.30,-7.42,3.44,1476.55
-1.52,-7.34,3.45,1476.66
-1.25,-7.63,3.68,1476.98
-1.36,-7.59,3.62,1477.09
-1.40,-7.26,3.54,1477.19
-1.35,-7.26,3.50,1477.30
-1.50,-7.50,3.48,1477.40
-1.47,-7.44,3.46,1477.50
-1.46,-7.52,3.45,1477.61
-1.28,-7.50,3.50,1477.71
-1.44,-7.11,3.47,1477.82
-1.39,-7.21,3.47,1477.92
-0.99,-7.62,3.70,1478.26
-1.21,-7.63,3.60,1478.37
-1.38,-7.33,3.55,1478.47
-1.39,-7.18,3.50,1478.57
-1.48,-7.49,3.47,1478.68
-1.45,-7.37,3.44,1478.78
-1.48,-7.47,3.45,1478.89
-1.59,-7.65,3.45,1478.99
-1.41,-7.96,3.50,1479.09
-1.30,-7.80,3.50,1479.20
-1.34,-7.18,3.72,1479.53
-1.49,-7.01,3.57,1479.63
-1.54,-7.19,3.51,1479.73
-1.44,-7.15,3.46,1479.84
-1.34,-7.16,3.45,1479.94
-1.49,-7.25,3.42,1480.05
-1.55,-7.05,3.42,1480.15
-1.64,-7.09,3.44,1480.25
-1.42,-7.13,3.45,1480.36
-1.47,-7.29,3.47,1480.46
-1.13,-7.94,3.73,1480.80
-1.27,-7.65,3.60,1480.91
-1.39,-7.54,3.52,1481.01
-1.32,-7.76,3.47,1481.12
-1.27,-7.95,3.47,1481.22
-1.18,-8.05,3.48,1481.32
-1.26,-7.81,3.46,1481.43
-1.17,-7.71,3.49,1481.53
-1.26,-7.73,3.47,1481.64
-1.51,-7.48,3.45,1481.74
-1.42,-7.49,3.71,1482.07
-1.46,-7.28,3.58,1482.17
-1.41,-7.34,3.54,1482.27
-1.40,-7.45,3.50,1482.38
-1.58,-7.46,3.47,1482.48
-1.54,-7.56,3.44,1482.59
-1.32,-7.25,3.45,1482.69
-1.40,-7.51,3.45,1482.79
-1.48,-7.41,3.47,1482.90
-1.72,-7.60,3.49,1483.00
-1.06,-7.58,3.75,1483.34
-1.38,-7.58,3.64,1483.45
-1.21,-7.57,3.55,1483.55
-1.55,-7.48,3.50,1483.66
-1.31,-8.02,3.47,1483.76
-1.41,-7.81,3.44,1483.86
-1.22,-7.83,3.48,1483.97
-1.32,-7.61,3.47,1484.07
-1.52,-7.53,3.45,1484.18
-1.60,-7.31,3.44,1484.28
-1.16,-7.44,3.69,1484.61
-1.28,-7.45,3.56,1484.71
-1.24,-7.55,3.47,1484.81
-1.47,-7.53,3.43,1484.92
-1.36,-7.85,3.40,1485.02
-1.35,-7.77,3.43,1485.13
-1.40,-7.82,3.44,1485.23
-1.29,-7.89,3.46,1485.34
-1.25,-7.83,3.48,1485.44
-1.42,-8.04,3.51,1485.54
-1.42,-7.16,3.77,1485.87
-1.49,-7.35,3.63,1485.97
-1.68,-7.65,3.52,1486.08
-1.60,-7.47,3.47,1486.18
-1.62,-7.22,3.48,1486.29
-1.43,-7.20,3.47,1486.39
-1.52,-7.38,3.48,1486.49
-1.51,-7.50,3.48,1486.60
-1.16,-7.45,3.48,1486.70
-1.38,-7.64,3.48,1486.81
-1.25,-7.69,3.71,1487.13
-1.50,-7.62,3.61,1487.23
-1.26,-7.73,3.54,1487.34
-1.25,-7.66,3.54,1487.44
-1.45,-7.74,3.54,1487.55
-1.42,-7.83,3.52,1487.65
-1.19,-7.74,3.51,1487.75
-1.34,-7.85,3.53,1487.86
-1.23,-7.79,3.52,1487.96
-1.32,-7.69,3.55,1488.07
-1.33,-6.70,3.77,1488.39
-1.77,-7.11,3.61,1488.50
-1.80,-7.14,3.51,1488.60
-1.71,-7.10,3.49,1488.70
-1.49,-7.26,3.50,1488.81
-1.50,-7.18,3.47,1488.91
-1.42,-7.19,3.46,1489.02
-1.48,-7.07,3.51,1489.12
-1.50,-6.98,3.53,1489.22
-1.46,-7.03,3.56,1489.33
-1.10,-7.45,3.79,1489.67
-1.20,-7.69,3.64,1489.78
-1.25,-7.65,3.53,1489.88
-1.17,-7.86,3.46,1489.98
-1.38,-7.86,3.42,1490.09
-1.42,-7.81,3.38,1490.19
-1.42,-7.92,3.40,1490.30
-1.09,-7.74,3.41,1490.40
-1.15,-7.76,3.45,1490.50
-1.37,-7.75,3.50,1490.61
-1.48,-6.91,3.69,1490.93
-1.51,-7.09,3.56,1491.04
-1.36,-7.04,3.53,1491.14
-1.42,-7.62,3.47,1491.24
-1.57,-7.39,3.44,1491.35
-1.40,-7.40,3.44,1491.45
-1.45,-7.63,3.42,1491.56
-1.45,-7.68,3.42,1491.66
-1.39,-7.55,3.42,1491.77
-1.49,-7.42,3.45,1491.87
-1.20,-7.62,3.70,1492.21
-1.46,-7.82,3.56,1492.31
-1.45,-7.78,3.53,1492.42
-1.36,-7.81,3.47,1492.52
-1.21,-7.74,3.46,1492.62
-1.52,-7.56,3.46,1492.73
-1.33,-7.90,3.41,1492.83
-1.43,-8.05,3.43,1492.94
-1.37,-7.81,3.42,1493.04
-1.32,-7.68,3.43,1493.14
-1.53,-7.70,3.69,1493.48
-1.42,-7.79,3.60,1493.58
-1.32,-7.61,3.56,1493.69
-1.46,-7.36,3.53,1493.79
-1.49,-7.58,3.52,1493.89
-1.10,-7.66,3.46,1494.00
-1.15,-7.88,3.42,1494.10
-1.19,-7.78,3.45,1494.21
-1.34,-7.96,3.46,1494.31
-1.48,-7.51,3.47,1494.41
-1.52,-7.06,3.69,1494.76
-1.45,-7.08,3.56,1494.86
-1.62,-7.36,3.51,1494.96
-1.50,-7.01,3.47,1495.07
-1.42,-7.05,3.49,1495.17
-1.54,-7.15,3.43,1495.28
-1.59,-7.29,3.43,1495.38
-1.43,-7.06,3.42,1495.49
-1.38,-7.04,3.45,1495.59
-1.40,-7.04,3.47,1495.69
-1.35,-7.77,3.66,1496.02
-1.31,-7.52,3.60,1496.12
-1.44,-7.74,3.51,1496.23
-1.49,-7.39,3.46,1496.33
-1.49,-7.33,3.46,1496.44
-1.22,-7.72,3.47,1496.54
-1.45,-7.71,3.43,1496.64
-1.50,-7.68,3.43,1496.75
-1.25,-7.44,3.44,1496.85
-1.54,-7.30,3.47,1496.96
-1.30,-7.11,3.71,1497.29
-1.33,-7.28,3.57,1497.40
-1.34,-6.96,3.50,1497.50
-1.63,-7.20,3.46,1497.61
-1.40,-7.04,3.45,1497.71
-1.39,-7.27,3.46,1497.81
-1.50,-7.12,3.47,1497.92
-1.52,-7.09,3.49,1498.02
-1.43,-7.12,3.51,1498.13
-1.67,-7.19,3.51,1498.23
-1.37,-8.19,3.80,1498.56
-1.39,-7.97,3.64,1498.66
-1.52,-7.71,3.53,1498.76
-1.38,-7.51,3.48,1498.87
-1.29,-7.55,3.46,1498.97
-1.49,-7.46,3.45,1499.08
-1.46,-7.18,3.46,1499.18
-1.59,-7.25,3.45,1499.29
-1.56,-7.69,3.46,1499.39
-1.51,-7.04,3.47,1499.49
-1.44,-7.49,3.77,1499.83
-1.43,-7.69,3.63,1499.94
-1.18,-7.24,3.50,1500.04
-1.37,-7.43,3.47,1500.15
-1.53,-7.60,3.42,1500.25
-1.60,-7.34,3.41,1500.35
-1.53,-7.32,3.42,1500.46
-1.46,-7.29,3.41,1500.56
-1.25,-7.40,3.46,1500.67
-1.38,-7.73,3.48,1500.77
-1.13,-7.55,3.74,1501.10
-1.41,-7.46,3.65,1501.20
-1.56,-7.16,3.54,1501.31
-1.56,-7.09,3.50,1501.41
-1.65,-7.19,3.49,1501.51
-1.46,-6.91,3.51,1501.62
-1.77,-6.98,3.52,1501.72
-1.40,-7.32,3.53,1501.82
-1.85,-7.47,3.54,1501.93
-1.79,-7.23,3.53,1502.03
-1.25,-7.05,3.81,1502.37
-1.19,-7.12,3.64,1502.47
-1.31,-7.15,3.53,1502.58
-1.37,-7.18,3.49,1502.68
-1.37,-7.35,3.48,1502.79
-1.35,-7.49,3.46,1502.89
-1.56,-7.39,3.44,1502.99
-1.58,-7.14,3.45,1503.10
-1.57,-7.21,3.48,1503.20
-1.44,-7.42,3.50,1503.31
-1.38,-7.30,3.71,1503.63
-1.29,-7.33,3.59,1503.74
-1.56,-7.28,3.51,1503.84
-1.35,-7.29,3.47,1503.95
-1.52,-7.16,3.45,1504.05
-1.38,-7.11,3.44,1504.15
-1.46,-7.17,3.46,1504.26
-1.86,-7.06,3.45,1504.36
-1.70,-6.89,3.49,1504.46
-1.54,-7.09,3.51,1504.57
-1.57,-7.00,3.81,1504.91
-1.44,-6.95,3.70,1505.01
-1.51,-6.93,3.57,1505.11
-1.15,-7.08,3.48,1505.22
-1.35,-7.29,3.46,1505.32
-1.63,-6.98,3.46,1505.43
-1.50,-7.18,3.50,1505.53
-1.26,-7.36,3.50,1505.63
-1.29,-7.45,3.50,1505.74
-1.51,-7.43,3.50,1505.84
-1.27,-7.34,3.73,1506.18
-1.41,-7.01,3.59,1506.28
-1.39,-7.11,3.53,1506.38
-1.52,-7.17,3.50,1506.49
-1.66,-7.11,3.48,1506.59
-1.41,-7.13,3.48,1506.69
-1.61,-7.23,3.48,1506.80
-1.45,-6.97,3.49,1506.90
-1.55,-7.04,3.48,1507.01
-1.49,-7.32,3.50,1507.11
-1.30,-7.08,3.82,1507.45
-1.37,-7.24,3.69,1507.55
-1.48,-7.34,3.59,1507.66
-1.47,-7.75,3.53,1507.76
-1.37,-7.53,3.53,1507.86
-1.74,-7.65,3.52,1507.97
-1.58,-7.65,3.49,1508.07
-1.34,-7.53,3.49,1508.18
-1.21,-7.48,3.51,1508.28
-1.46,-7.32,3.55,1508.38
-1.44,-7.10,3.79,1508.71
-2.02,-7.00,3.68,1508.81
-1.70,-6.88,3.58,1508.92
-1.52,-7.16,3.56,1509.02
-1.42,-7.39,3.50,1509.13
-1.83,-7.30,3.47,1509.23
-1.57,-7.32,3.48,1509.33
-1.63,-7.27,3.46,1509.44
-1.47,-7.24,3.45,1509.54
-1.34,-6.98,3.45,1509.65
-1.53,-7.13,3.70,1509.98
-1.83,-7.30,3.56,1510.09
-1.44,-7.26,3.49,1510.19
-1.48,-7.32,3.44,1510.30
-1.43,-7.26,3.44,1510.40
-1.40,-7.24,3.42,1510.51
-1.37,-7.33,3.46,1510.61
-1.22,-7.71,3.46,1510.71
-1.19,-7.60,3.48,1510.82
-1.41,-7.41,3.49,1510.92
-1.39,-7.37,3.79,1511.25
-1.54,-7.07,3.66,1511.35
-1.42,-6.90,3.59,1511.46
-1.57,-7.11,3.53,1511.56
-1.63,-7.04,3.53,1511.67
-1.65,-7.22,3.49,1511.77
-1.43,-7.15,3.46,1511.88
-1.42,-7.08,3.46,1511.98
-1.30,-6.92,3.53,1512.08
-1.46,-6.97,3.54,1512.19
-1.33,-7.19,3.79,1512.53
-1.56,-7.23,3.67,1512.63
-1.59,-7.24,3.57,1512.73
-1.60,-7.39,3.56,1512.84
-1.58,-7.31,3.50,1512.94
-1.63,-7.57,3.49,1513.05
-1.51,-7.73,3.50,1513.15
-1.29,-7.63,3.50,1513.25
-1.42,-7.62,3.50,1513.36
-1.37,-7.74,3.48,1513.46
-1.32,-6.68,3.72,1513.79
-1.56,-7.04,3.62,1513.90
-1.44,-7.09,3.55,1514.00
-1.54,-7.42,3.46,1514.10
-1.53,-7.34,3.41,1514.21
-1.43,-7.08,3.42,1514.31
-1.54,-7.11,3.42,1514.42
-1.48,-7.12,3.42,1514.52
-1.49,-7.23,3.44,1514.62
-1.51,-7.30,3.41,1514.73
-1.15,-7.62,3.66,1515.07
-1.40,-7.33,3.54,1515.17
-1.56,-7.20,3.46,1515.27
-1.60,-7.35,3.45,1515.38
-1.50,-7.52,3.47,1515.48
-1.39,-7.72,3.48,1515.59
-1.70,-7.48,3.44,1515.69
-1.57,-7.75,3.46,1515.80
-1.25,-7.81,3.46,1515.90
-1.25,-7.61,3.49,1516.00
-1.62,-7.14,3.78,1516.33
-1.59,-7.09,3.61,1516.44
-1.49,-7.27,3.56,1516.54
-1.30,-7.33,3.52,1516.65
-1.43,-7.39,3.50,1516.75
-1.38,-7.48,3.46,1516.85
-1.26,-7.39,3.46,1516.96
-1.56,-7.02,3.48,1517.06
-1.39,-7.02,3.47,1517.17
-1.49,-7.14,3.51,1517.27
-1.54,-7.47,3.74,1517.61
-1.26,-7.56,3.63,1517.71
-1.21,-7.62,3.52,1517.82
-1.13,-7.55,3.47,1517.92
-1.29,-7.50,3.44,1518.02
-1.48,-7.38,3.44,1518.13
-1.38,-7.55,3.46,1518.23
-1.46,-7.64,3.46,1518.33
-1.39,-7.58,3.47,1518.44
-1.09,-7.78,3.46,1518.54
-1.04,-7.00,3.63,1518.87
-1.33,-7.45,3.55,1518.97
-1.60,-7.09,3.48,1519.08
-1.40,-6.93,3.44,1519.18
-1.70,-7.19,3.42,1519.29
-1.50,-7.18,3.37,1519.39
-1.32,-7.17,3.36,1519.49
-1.45,-7.15,3.37,1519.60
-1.49,-6.95,3.37,1519.70
-1.52,-7.06,3.41,1519.81
-1.41,-7.06,3.68,1520.14
-1.42,-7.21,3.58,1520.25
-1.16,-7.34,3.52,1520.35
-1.42,-7.25,3.47,1520.46
-1.15,-7.35,3.43,1520.56
-1.33,-7.29,3.42,1520.66
-1.56,-7.01,3.45,1520.77
-1.47,-7.23,3.46,1520.87
-1.62,-7.55,3.49,1520.98
-1.47,-7.21,3.49,1521.08
-1.13,-7.64,3.77,1521.41
-1.29,-7.71,3.63,1521.51
-1.43,-7.57,3.52,1521.61
-1.37,-7.53,3.49,1521.72
-1.41,-7.48,3.47,1521.82
-1.52,-7.35,3.47,1521.93
-1.64,-7.42,3.51,1522.03
-1.35,-7.08,3.50,1522.13
-1.42,-7.26,3.49,1522.24
-1.58,-7.23,3.50,1522.34
-1.46,-7.42,3.75,1522.69
-1.54,-7.42,3.60,1522.79
-1.37,-7.39,3.50,1522.89
-1.50,-7.21,3.50,1523.00
-1.59,-7.38,3.47,1523.10
-1.63,-7.45,3.44,1523.20
-1.67,-7.47,3.42,1523.31
-1.42,-7.29,3.42,1523.41
